N,M,Method,Tau,Error,Computation Time
2048,5,Lanzcos,0.01,1.5353963302792894e-14,0.0010998964309692383
2048,6,Scipy,0.01,0.0,0.0009477138519287109
2048,6,Arnoldi,0.01,1.6301786395056754e-16,0.0015167713165283204
2048,6,Lanzcos,0.01,1.544391098621741e-16,0.0011572837829589844
2048,7,Scipy,0.01,0.0,0.0009477138519287109
2048,7,Arnoldi,0.01,2.560524717293213e-16,0.0016486167907714844
2048,7,Lanzcos,0.01,2.537800249163129e-16,0.0011690855026245117
2048,8,Scipy,0.01,0.0,0.0009477138519287109
2048,8,Arnoldi,0.01,2.560524717293213e-16,0.0018106698989868164
2048,8,Lanzcos,0.01,2.5067204411575626e-16,0.0012011528015136719
2048,9,Scipy,0.01,0.0,0.0009477138519287109
2048,9,Arnoldi,0.01,3.8744185736352036e-16,0.00200960636138916
2048,9,Lanzcos,0.01,3.7917499866690217e-16,0.0012647867202758788
2048,10,Scipy,0.01,0.0,0.0009477138519287109
2048,10,Arnoldi,0.01,3.497565630399358e-16,0.0022397994995117187
2048,10,Lanzcos,0.01,3.463500427969973e-16,0.0014208555221557617
2048,11,Scipy,0.01,0.0,0.0009477138519287109
2048,11,Arnoldi,0.01,3.497565630399358e-16,0.002460217475891113
2048,11,Lanzcos,0.01,3.463500427969973e-16,0.001427006721496582
2048,12,Scipy,0.01,0.0,0.0009477138519287109
2048,12,Arnoldi,0.01,2.8829308853478177e-16,0.0027358531951904297
2048,12,Lanzcos,0.01,1.4665340364559163e-16,0.0014627695083618164
2048,13,Scipy,0.01,0.0,0.0009477138519287109
2048,13,Arnoldi,0.01,3.497565630399358e-16,0.0029125213623046875
2048,13,Lanzcos,0.01,3.463500427969973e-16,0.0014966964721679688
2048,14,Scipy,0.01,0.0,0.0009477138519287109
2048,14,Arnoldi,0.01,2.067379946640339e-16,0.0031404972076416017
2048,14,Lanzcos,0.01,1.9438967915500345e-16,0.0016324758529663087
2048,15,Scipy,0.01,0.0,0.0009477138519287109
2048,15,Arnoldi,0.01,1.8393795814055112e-16,0.003474998474121094
2048,15,Lanzcos,0.01,1.733248333820136e-16,0.001685357093811035
2048,16,Scipy,0.01,0.0,0.0009477138519287109
2048,16,Arnoldi,0.01,4.542756903100038e-16,0.003617596626281738
2048,16,Lanzcos,0.01,4.523372544157479e-16,0.0015720367431640626
2048,17,Scipy,0.01,0.0,0.0009477138519287109
2048,17,Arnoldi,0.01,2.067379946640339e-16,0.00392611026763916
2048,17,Lanzcos,0.01,1.9438967915500345e-16,0.0017979860305786133
2048,18,Scipy,0.01,0.0,0.0009477138519287109
2048,18,Arnoldi,0.01,1.8393795814055112e-16,0.004417872428894043
2048,18,Lanzcos,0.01,1.733248333820136e-16,0.001831984519958496
2048,19,Scipy,0.01,0.0,0.0009477138519287109
2048,19,Arnoldi,0.01,2.8829308853478177e-16,0.0046263933181762695
2048,19,Lanzcos,0.01,2.77322554721665e-16,0.001865077018737793
2048,20,Scipy,0.01,0.0,0.0009477138519287109
2048,20,Arnoldi,0.01,1.8393795814055112e-16,0.004898667335510254
2048,20,Lanzcos,0.01,1.733248333820136e-16,0.0019246339797973633
2048,21,Scipy,0.01,0.0,0.0009477138519287109
2048,21,Arnoldi,0.01,1.6078743805988245e-16,0.005221056938171387
2048,21,Lanzcos,0.01,1.4665340364559163e-16,0.0018114328384399414
2048,22,Scipy,0.01,0.0,0.0009477138519287109
2048,22,Arnoldi,0.01,1.6078743805988245e-16,0.00552835464477539
2048,22,Lanzcos,0.01,1.4665340364559163e-16,0.0018376827239990235
2048,23,Scipy,0.01,0.0,0.0009477138519287109
2048,23,Arnoldi,0.01,2.560524717293213e-16,0.00573737621307373
2048,23,Lanzcos,0.01,1.4665340364559163e-16,0.002074313163757324
2048,24,Scipy,0.01,0.0,0.0009477138519287109
2048,24,Arnoldi,0.01,1.6078743805988245e-16,0.006153678894042969
2048,24,Lanzcos,0.01,1.4665340364559163e-16,0.0019541263580322267
2048,25,Scipy,0.01,0.0,0.0009477138519287109
2048,25,Arnoldi,0.01,1.6078743805988245e-16,0.006365823745727539
2048,25,Lanzcos,0.01,1.4665340364559163e-16,0.0021171808242797852
2048,26,Scipy,0.01,0.0,0.0009477138519287109
2048,26,Arnoldi,0.01,1.6078743805988245e-16,0.00679631233215332
2048,26,Lanzcos,0.01,1.4665340364559163e-16,0.002233004570007324
2048,27,Scipy,0.01,0.0,0.0009477138519287109
2048,27,Arnoldi,0.01,1.6078743805988245e-16,0.007222270965576172
2048,27,Lanzcos,0.01,1.4665340364559163e-16,0.002186155319213867
2048,28,Scipy,0.01,0.0,0.0009477138519287109
2048,28,Arnoldi,0.01,1.6078743805988245e-16,0.007492947578430176
2048,28,Lanzcos,0.01,1.4665340364559163e-16,0.0022186994552612304
2048,29,Scipy,0.01,0.0,0.0009477138519287109
2048,29,Arnoldi,0.01,1.8393795814055112e-16,0.007899165153503418
2048,29,Lanzcos,0.01,1.733248333820136e-16,0.0022039890289306642
2048,30,Scipy,0.01,0.0,0.0009477138519287109
2048,30,Arnoldi,0.01,1.6078743805988245e-16,0.00844888687133789
2048,30,Lanzcos,0.01,1.4665340364559163e-16,0.0024908304214477537
2048,31,Scipy,0.01,0.0,0.0009477138519287109
2048,31,Arnoldi,0.01,3.497565630399358e-16,0.008989167213439942
2048,31,Lanzcos,0.01,3.463500427969973e-16,0.0024981260299682616
2048,32,Scipy,0.01,0.0,0.0009477138519287109
2048,32,Arnoldi,0.01,1.6078743805988245e-16,0.009156155586242675
2048,32,Lanzcos,0.01,1.4665340364559163e-16,0.002490377426147461
2048,33,Scipy,0.01,0.0,0.0009477138519287109
2048,33,Arnoldi,0.01,4.542756903100038e-16,0.009714889526367187
2048,33,Lanzcos,0.01,4.523372544157479e-16,0.002507591247558594
2048,34,Scipy,0.01,0.0,0.0009477138519287109
2048,34,Arnoldi,0.01,2.8829308853478177e-16,0.010245060920715332
2048,34,Lanzcos,0.01,2.77322554721665e-16,0.002650928497314453
2048,35,Scipy,0.01,0.0,0.0009477138519287109
2048,35,Arnoldi,0.01,2.8829308853478177e-16,0.010434222221374512
2048,35,Lanzcos,0.01,2.77322554721665e-16,0.002474379539489746
2048,36,Scipy,0.01,0.0,0.0009477138519287109
2048,36,Arnoldi,0.01,1.6078743805988245e-16,0.010995006561279297
2048,36,Lanzcos,0.01,1.4665340364559163e-16,0.0027449846267700194
2048,37,Scipy,0.01,0.0,0.0009477138519287109
2048,37,Arnoldi,0.01,2.8829308853478177e-16,0.011512041091918945
2048,37,Lanzcos,0.01,1.9438967915500345e-16,0.0027825593948364257
2048,38,Scipy,0.01,0.0,0.0009477138519287109
2048,38,Arnoldi,0.01,2.067379946640339e-16,0.011927509307861328
2048,38,Lanzcos,0.01,1.9438967915500345e-16,0.002621150016784668
2048,39,Scipy,0.01,0.0,0.0009477138519287109
2048,39,Arnoldi,0.01,1.6078743805988245e-16,0.012560248374938965
2048,39,Lanzcos,0.01,1.4665340364559163e-16,0.0028043270111083986
2048,40,Scipy,0.01,0.0,0.0009477138519287109
2048,40,Arnoldi,0.01,3.497565630399358e-16,0.012887048721313476
2048,40,Lanzcos,0.01,2.5067204411575626e-16,0.0027837276458740233
2048,41,Scipy,0.01,0.0,0.0009477138519287109
2048,41,Arnoldi,0.01,2.067379946640339e-16,0.013689637184143066
2048,41,Lanzcos,0.01,1.9438967915500345e-16,0.0029778242111206054
2048,42,Scipy,0.01,0.0,0.0009477138519287109
2048,42,Arnoldi,0.01,1.6078743805988245e-16,0.01397721767425537
2048,42,Lanzcos,0.01,1.9438967915500345e-16,0.0030183315277099608
2048,43,Scipy,0.01,0.0,0.0009477138519287109
2048,43,Arnoldi,0.01,3.8744185736352036e-16,0.014633798599243164
2048,43,Lanzcos,0.01,3.7917499866690217e-16,0.0030899524688720705
2048,44,Scipy,0.01,0.0,0.0009477138519287109
2048,44,Arnoldi,0.01,3.497565630399358e-16,0.01515357494354248
2048,44,Lanzcos,0.01,3.463500427969973e-16,0.00287017822265625
2048,45,Scipy,0.01,0.0,0.0009477138519287109
2048,45,Arnoldi,0.01,2.067379946640339e-16,0.015844345092773438
2048,45,Lanzcos,0.01,1.9438967915500345e-16,0.0031646013259887694
2048,46,Scipy,0.01,0.0,0.0009477138519287109
2048,46,Arnoldi,0.01,1.8393795814055112e-16,0.01637578010559082
2048,46,Lanzcos,0.01,1.733248333820136e-16,0.003303337097167969
2048,47,Scipy,0.01,0.0,0.0009477138519287109
2048,47,Arnoldi,0.01,2.560524717293213e-16,0.017115116119384766
2048,47,Lanzcos,0.01,2.5067204411575626e-16,0.003127169609069824
2048,48,Scipy,0.01,0.0,0.0009477138519287109
2048,48,Arnoldi,0.01,1.8393795814055112e-16,0.017456626892089842
2048,48,Lanzcos,0.01,1.733248333820136e-16,0.0032204389572143555
2048,49,Scipy,0.01,0.0,0.0009477138519287109
2048,49,Arnoldi,0.01,3.497565630399358e-16,0.018114209175109863
2048,49,Lanzcos,0.01,3.463500427969973e-16,0.0033781051635742186
2048,50,Scipy,0.01,0.0,0.0009477138519287109
2048,50,Arnoldi,0.01,2.8829308853478177e-16,0.018787574768066407
2048,50,Lanzcos,0.01,2.77322554721665e-16,0.003485107421875
2048,51,Scipy,0.01,0.0,0.0009477138519287109
2048,51,Arnoldi,0.01,1.6078743805988245e-16,0.019292402267456054
2048,51,Lanzcos,0.01,1.4665340364559163e-16,0.0031484365463256836
2048,52,Scipy,0.01,0.0,0.0009477138519287109
2048,52,Arnoldi,0.01,1.8393795814055112e-16,0.01994161605834961
2048,52,Lanzcos,0.01,1.4665340364559163e-16,0.0033012866973876954
2048,53,Scipy,0.01,0.0,0.0009477138519287109
2048,53,Arnoldi,0.01,1.8393795814055112e-16,0.020580005645751954
2048,53,Lanzcos,0.01,1.733248333820136e-16,0.0033188819885253905
2048,54,Scipy,0.01,0.0,0.0009477138519287109
2048,54,Arnoldi,0.01,2.067379946640339e-16,0.02127120494842529
2048,54,Lanzcos,0.01,1.9438967915500345e-16,0.0034227609634399415
2048,55,Scipy,0.01,0.0,0.0009477138519287109
2048,55,Arnoldi,0.01,2.067379946640339e-16,0.022197723388671875
2048,55,Lanzcos,0.01,1.9438967915500345e-16,0.003503155708312988
2048,56,Scipy,0.01,0.0,0.0009477138519287109
2048,56,Arnoldi,0.01,2.067379946640339e-16,0.02260866165161133
2048,56,Lanzcos,0.01,1.9438967915500345e-16,0.0033264398574829102
2048,57,Scipy,0.01,0.0,0.0009477138519287109
2048,57,Arnoldi,0.01,3.497565630399358e-16,0.023150539398193358
2048,57,Lanzcos,0.01,3.463500427969973e-16,0.003612518310546875
2048,58,Scipy,0.01,0.0,0.0009477138519287109
2048,58,Arnoldi,0.01,2.8829308853478177e-16,0.024230384826660158
2048,58,Lanzcos,0.01,2.77322554721665e-16,0.0037689447402954102
2048,59,Scipy,0.01,0.0,0.0009477138519287109
2048,59,Arnoldi,0.01,1.6078743805988245e-16,0.024802684783935547
2048,59,Lanzcos,0.01,1.4665340364559163e-16,0.0038451910018920898
2048,60,Scipy,0.01,0.0,0.0009477138519287109
2048,60,Arnoldi,0.01,2.067379946640339e-16,0.025640654563903808
2048,60,Lanzcos,0.01,1.9438967915500345e-16,0.003898477554321289
2048,61,Scipy,0.01,0.0,0.0009477138519287109
2048,61,Arnoldi,0.01,1.6078743805988245e-16,0.026155781745910645
2048,61,Lanzcos,0.01,1.4665340364559163e-16,0.004005742073059082
2048,62,Scipy,0.01,0.0,0.0009477138519287109
2048,62,Arnoldi,0.01,2.067379946640339e-16,0.02702939510345459
2048,62,Lanzcos,0.01,1.9438967915500345e-16,0.00494229793548584
2048,63,Scipy,0.01,0.0,0.0009477138519287109
2048,63,Arnoldi,0.01,2.067379946640339e-16,0.03898961544036865
2048,63,Lanzcos,0.01,1.9438967915500345e-16,0.004775524139404297
4096,1,Scipy,0.01,0.0,0.0012106895446777344
4096,1,Arnoldi,0.01,0.00013127441329314856,0.0008124113082885742
4096,1,Lanzcos,0.01,0.00013127441329314856,0.0007460117340087891
4096,2,Scipy,0.01,0.0,0.0012106895446777344
4096,2,Arnoldi,0.01,6.541832542589161e-07,0.0011655092239379883
4096,2,Lanzcos,0.01,6.541832542589366e-07,0.001007843017578125
4096,3,Scipy,0.01,0.0,0.0012106895446777344
4096,3,Arnoldi,0.01,2.1769570150402183e-09,0.001329660415649414
4096,3,Lanzcos,0.01,2.1769570125731587e-09,0.0010770082473754883
4096,4,Scipy,0.01,0.0,0.0012106895446777344
4096,4,Arnoldi,0.01,5.436917701683627e-12,0.0015242338180541993
4096,4,Lanzcos,0.01,5.4369201737313904e-12,0.001178908348083496
4096,5,Scipy,0.01,0.0,0.0012106895446777344
4096,5,Arnoldi,0.01,1.0873614415127635e-14,0.0017356634140014648
4096,5,Lanzcos,0.01,1.0873483511905116e-14,0.0012536048889160156
4096,6,Scipy,0.01,0.0,0.0012106895446777344
4096,6,Arnoldi,0.01,3.1238030284275706e-16,0.0019467830657958984
4096,6,Lanzcos,0.01,2.775394926472179e-16,0.0013677120208740235
4096,7,Scipy,0.01,0.0,0.0012106895446777344
4096,7,Arnoldi,0.01,3.1163765291001736e-16,0.002180171012878418
4096,7,Lanzcos,0.01,2.769316382044626e-16,0.0014037370681762695
4096,8,Scipy,0.01,0.0,0.0012106895446777344
4096,8,Arnoldi,0.01,4.0336330999326905e-16,0.002428746223449707
4096,8,Lanzcos,0.01,3.6982172656745937e-16,0.0015030145645141602
4096,9,Scipy,0.01,0.0,0.0012106895446777344
4096,9,Arnoldi,0.01,2.1273538593182358e-16,0.0027619123458862303
4096,9,Lanzcos,0.01,2.1500076262848876e-16,0.0016032934188842773
4096,10,Scipy,0.01,0.0,0.0012106895446777344
4096,10,Arnoldi,0.01,5.063401979400179e-16,0.003102755546569824
4096,10,Lanzcos,0.01,4.72822742781439e-16,0.001713109016418457
4096,11,Scipy,0.01,0.0,0.0012106895446777344
4096,11,Arnoldi,0.01,2.3362159374640743e-16,0.003442120552062988
4096,11,Lanzcos,0.01,2.0591394181040835e-16,0.001796126365661621
4096,12,Scipy,0.01,0.0,0.0012106895446777344
4096,12,Arnoldi,0.01,3.1163765291001736e-16,0.0038055658340454103
4096,12,Lanzcos,0.01,2.79688858668058e-16,0.0019646883010864258
4096,13,Scipy,0.01,0.0,0.0012106895446777344
4096,13,Arnoldi,0.01,4.0336330999326905e-16,0.00420994758605957
4096,13,Lanzcos,0.01,3.6982172656745937e-16,0.0019980430603027343
4096,14,Scipy,0.01,0.0,0.0012106895446777344
4096,14,Arnoldi,0.01,1.9347416889209989e-16,0.004521417617797852
4096,14,Lanzcos,0.01,1.7730707001296796e-16,0.0022161245346069337
4096,15,Scipy,0.01,0.0,0.0012106895446777344
4096,15,Arnoldi,0.01,3.1163765291001736e-16,0.004965424537658691
4096,15,Lanzcos,0.01,2.79688858668058e-16,0.0022263526916503906
4096,16,Scipy,0.01,0.0,0.0012106895446777344
4096,16,Arnoldi,0.01,2.3362159374640743e-16,0.005282902717590332
4096,16,Lanzcos,0.01,2.0590663458558621e-16,0.0023011207580566407
4096,17,Scipy,0.01,0.0,0.0012106895446777344
4096,17,Arnoldi,0.01,2.3362159374640743e-16,0.005788278579711914
4096,17,Lanzcos,0.01,2.0590663458558621e-16,0.0024654626846313476
4096,18,Scipy,0.01,0.0,0.0012106895446777344
4096,18,Arnoldi,0.01,4.0336330999326905e-16,0.006388068199157715
4096,18,Lanzcos,0.01,3.6982172656745937e-16,0.0025748014450073242
4096,19,Scipy,0.01,0.0,0.0012106895446777344
4096,19,Arnoldi,0.01,2.3362159374640743e-16,0.00673363208770752
4096,19,Lanzcos,0.01,2.0592124877592978e-16,0.002558398246765137
4096,20,Scipy,0.01,0.0,0.0012106895446777344
4096,20,Arnoldi,0.01,4.0336330999326905e-16,0.007458400726318359
4096,20,Lanzcos,0.01,3.6982172656745937e-16,0.002840733528137207
4096,21,Scipy,0.01,0.0,0.0012106895446777344
4096,21,Arnoldi,0.01,1.9347416889209989e-16,0.0077767610549926754
4096,21,Lanzcos,0.01,1.7730707001296796e-16,0.0028028011322021483
4096,22,Scipy,0.01,0.0,0.0012106895446777344
4096,22,Arnoldi,0.01,4.0336330999326905e-16,0.008368825912475586
4096,22,Lanzcos,0.01,3.6982172656745937e-16,0.0029224872589111326
4096,23,Scipy,0.01,0.0,0.0012106895446777344
4096,23,Arnoldi,0.01,3.1163765291001736e-16,0.008772444725036622
4096,23,Lanzcos,0.01,2.79688858668058e-16,0.003148961067199707
4096,24,Scipy,0.01,0.0,0.0012106895446777344
4096,24,Arnoldi,0.01,3.1163765291001736e-16,0.00930192470550537
4096,24,Lanzcos,0.01,2.79688858668058e-16,0.003172445297241211
4096,25,Scipy,0.01,0.0,0.0012106895446777344
4096,25,Arnoldi,0.01,4.0336330999326905e-16,0.00973050594329834
4096,25,Lanzcos,0.01,3.6982172656745937e-16,0.003439188003540039
4096,26,Scipy,0.01,0.0,0.0012106895446777344
4096,26,Arnoldi,0.01,2.7677946600775933e-16,0.010531806945800781
4096,26,Lanzcos,0.01,2.8984420992539907e-16,0.003593921661376953
4096,27,Scipy,0.01,0.0,0.0012106895446777344
4096,27,Arnoldi,0.01,3.1163765291001736e-16,0.010993146896362304
4096,27,Lanzcos,0.01,2.79688858668058e-16,0.0036158084869384764
4096,28,Scipy,0.01,0.0,0.0012106895446777344
4096,28,Arnoldi,0.01,3.1163765291001736e-16,0.011485648155212403
4096,28,Lanzcos,0.01,2.796942382827702e-16,0.003648209571838379
4096,29,Scipy,0.01,0.0,0.0012106895446777344
4096,29,Arnoldi,0.01,2.3362159374640743e-16,0.01230764389038086
4096,29,Lanzcos,0.01,2.0590663458558621e-16,0.003679203987121582
4096,30,Scipy,0.01,0.0,0.0012106895446777344
4096,30,Arnoldi,0.01,4.0336330999326905e-16,0.012956809997558594
4096,30,Lanzcos,0.01,3.6982172656745937e-16,0.004029035568237305
4096,31,Scipy,0.01,0.0,0.0012106895446777344
4096,31,Arnoldi,0.01,1.9347416889209989e-16,0.01954529285430908
4096,31,Lanzcos,0.01,1.7730707001296796e-16,0.004592704772949219
4096,32,Scipy,0.01,0.0,0.0012106895446777344
4096,32,Arnoldi,0.01,2.3362159374640743e-16,0.013953304290771485
4096,32,Lanzcos,0.01,2.0590663458558621e-16,0.003976964950561523
4096,33,Scipy,0.01,0.0,0.0012106895446777344
4096,33,Arnoldi,0.01,1.9347416889209989e-16,0.014809966087341309
4096,33,Lanzcos,0.01,1.7730707001296796e-16,0.004171299934387207
4096,34,Scipy,0.01,0.0,0.0012106895446777344
4096,34,Arnoldi,0.01,3.1163765291001736e-16,0.015300297737121582
4096,34,Lanzcos,0.01,2.79688858668058e-16,0.004295706748962402
4096,35,Scipy,0.01,0.0,0.0012106895446777344
4096,35,Arnoldi,0.01,1.9347416889209989e-16,0.015923595428466795
4096,35,Lanzcos,0.01,1.7730707001296796e-16,0.004430460929870606
4096,36,Scipy,0.01,0.0,0.0012106895446777344
4096,36,Arnoldi,0.01,1.9347416889209989e-16,0.016771364212036132
4096,36,Lanzcos,0.01,1.7730707001296796e-16,0.00415194034576416
4096,37,Scipy,0.01,0.0,0.0012106895446777344
4096,37,Arnoldi,0.01,3.1163765291001736e-16,0.017428326606750488
4096,37,Lanzcos,0.01,2.79688858668058e-16,0.0045613527297973635
4096,38,Scipy,0.01,0.0,0.0012106895446777344
4096,38,Arnoldi,0.01,1.9347416889209989e-16,0.018285179138183595
4096,38,Lanzcos,0.01,1.7730707001296796e-16,0.004255771636962891
4096,39,Scipy,0.01,0.0,0.0012106895446777344
4096,39,Arnoldi,0.01,3.1163765291001736e-16,0.019054365158081055
4096,39,Lanzcos,0.01,2.0590663458558621e-16,0.004261517524719238
4096,40,Scipy,0.01,0.0,0.0012106895446777344
4096,40,Arnoldi,0.01,2.3362159374640743e-16,0.019773530960083007
4096,40,Lanzcos,0.01,2.0591394181040835e-16,0.0043572187423706055
4096,41,Scipy,0.01,0.0,0.0012106895446777344
4096,41,Arnoldi,0.01,2.3362159374640743e-16,0.0201629638671875
4096,41,Lanzcos,0.01,2.0590663458558621e-16,0.004581975936889649
4096,42,Scipy,0.01,0.0,0.0012106895446777344
4096,42,Arnoldi,0.01,1.9347416889209989e-16,0.0211822509765625
4096,42,Lanzcos,0.01,1.7730707001296796e-16,0.0046607255935668945
4096,43,Scipy,0.01,0.0,0.0012106895446777344
4096,43,Arnoldi,0.01,5.063401979400179e-16,0.02202119827270508
4096,43,Lanzcos,0.01,4.72822742781439e-16,0.004698514938354492
4096,44,Scipy,0.01,0.0,0.0012106895446777344
4096,44,Arnoldi,0.01,2.3362159374640743e-16,0.02303318977355957
4096,44,Lanzcos,0.01,2.0590663458558621e-16,0.004898977279663086
4096,45,Scipy,0.01,0.0,0.0012106895446777344
4096,45,Arnoldi,0.01,3.1163765291001736e-16,0.023539137840270997
4096,45,Lanzcos,0.01,2.79688858668058e-16,0.004909706115722656
4096,46,Scipy,0.01,0.0,0.0012106895446777344
4096,46,Arnoldi,0.01,2.1273538593182358e-16,0.02469325065612793
4096,46,Lanzcos,0.01,2.1500076262848876e-16,0.005418705940246582
4096,47,Scipy,0.01,0.0,0.0012106895446777344
4096,47,Arnoldi,0.01,3.1163765291001736e-16,0.027405548095703124
4096,47,Lanzcos,0.01,2.796942382827702e-16,0.005367374420166016
4096,48,Scipy,0.01,0.0,0.0012106895446777344
4096,48,Arnoldi,0.01,2.3362159374640743e-16,0.026303577423095702
4096,48,Lanzcos,0.01,2.0590663458558621e-16,0.005057787895202637
4096,49,Scipy,0.01,0.0,0.0012106895446777344
4096,49,Arnoldi,0.01,2.3362159374640743e-16,0.027236390113830566
4096,49,Lanzcos,0.01,2.0590663458558621e-16,0.005043315887451172
4096,50,Scipy,0.01,0.0,0.0012106895446777344
4096,50,Arnoldi,0.01,4.0336330999326905e-16,0.0284853458404541
4096,50,Lanzcos,0.01,3.6982172656745937e-16,0.005177521705627441
4096,51,Scipy,0.01,0.0,0.0012106895446777344
4096,51,Arnoldi,0.01,2.3362159374640743e-16,0.028812122344970704
4096,51,Lanzcos,0.01,2.0590663458558621e-16,0.005402064323425293
4096,52,Scipy,0.01,0.0,0.0012106895446777344
4096,52,Arnoldi,0.01,2.3362159374640743e-16,0.03071284294128418
4096,52,Lanzcos,0.01,2.0591394181040835e-16,0.0055441617965698246
4096,53,Scipy,0.01,0.0,0.0012106895446777344
4096,53,Arnoldi,0.01,2.3362159374640743e-16,0.030995941162109374
4096,53,Lanzcos,0.01,2.0591394181040835e-16,0.0055157184600830075
4096,54,Scipy,0.01,0.0,0.0012106895446777344
4096,54,Arnoldi,0.01,2.3362159374640743e-16,0.03239002227783203
4096,54,Lanzcos,0.01,2.0590663458558621e-16,0.005650711059570312
4096,55,Scipy,0.01,0.0,0.0012106895446777344
4096,55,Arnoldi,0.01,2.7677946600775933e-16,0.03292665481567383
4096,55,Lanzcos,0.01,2.8982863597419866e-16,0.005708003044128418
4096,56,Scipy,0.01,0.0,0.0012106895446777344
4096,56,Arnoldi,0.01,1.9347416889209989e-16,0.03409500122070312
4096,56,Lanzcos,0.01,1.7730707001296796e-16,0.005666565895080566
4096,57,Scipy,0.01,0.0,0.0012106895446777344
4096,57,Arnoldi,0.01,3.1163765291001736e-16,0.03507397174835205
4096,57,Lanzcos,0.01,2.79688858668058e-16,0.006241846084594727
4096,58,Scipy,0.01,0.0,0.0012106895446777344
4096,58,Arnoldi,0.01,4.0336330999326905e-16,0.0362811803817749
4096,58,Lanzcos,0.01,3.6982172656745937e-16,0.006458663940429687
4096,59,Scipy,0.01,0.0,0.0012106895446777344
4096,59,Arnoldi,0.01,2.1273538593182358e-16,0.03687021732330322
4096,59,Lanzcos,0.01,2.1500076262848876e-16,0.00641937255859375
4096,60,Scipy,0.01,0.0,0.0012106895446777344
4096,60,Arnoldi,0.01,3.1163765291001736e-16,0.038445115089416504
4096,60,Lanzcos,0.01,2.79688858668058e-16,0.0064746618270874025
4096,61,Scipy,0.01,0.0,0.0012106895446777344
4096,61,Arnoldi,0.01,1.9347416889209989e-16,0.03947463035583496
4096,61,Lanzcos,0.01,1.7730707001296796e-16,0.006096458435058594
4096,62,Scipy,0.01,0.0,0.0012106895446777344
4096,62,Arnoldi,0.01,2.1273538593182358e-16,0.041333484649658206
4096,62,Lanzcos,0.01,2.1500076262848876e-16,0.008239364624023438
4096,63,Scipy,0.01,0.0,0.0012106895446777344
4096,63,Arnoldi,0.01,3.1163765291001736e-16,0.08002896308898926
4096,63,Lanzcos,0.01,2.796996177940134e-16,0.010016417503356934
8192,1,Scipy,0.01,0.0,0.0017268657684326172
8192,1,Arnoldi,0.01,9.28611878009754e-05,0.0009924411773681641
8192,1,Lanzcos,0.01,9.28611878009754e-05,0.0008359670639038086
8192,2,Scipy,0.01,0.0,0.0017268657684326172
8192,2,Arnoldi,0.01,4.627576811884488e-07,0.0014571189880371095
8192,2,Lanzcos,0.01,4.627576811884649e-07,0.0012229442596435546
8192,3,Scipy,0.01,0.0,0.0017268657684326172
8192,3,Arnoldi,0.01,1.539941282959377e-09,0.0017703771591186523
8192,3,Lanzcos,0.01,1.539941282965332e-09,0.0013136148452758789
8192,4,Scipy,0.01,0.0,0.0017268657684326172
8192,4,Arnoldi,0.01,3.8459805084833475e-12,0.00210115909576416
8192,4,Lanzcos,0.01,3.845980497546243e-12,0.0015328645706176758
8192,5,Scipy,0.01,0.0,0.0017268657684326172
8192,5,Arnoldi,0.01,7.690741143572818e-15,0.0024518728256225585
8192,5,Lanzcos,0.01,7.689386642928021e-15,0.0017371416091918946
8192,6,Scipy,0.01,0.0,0.0017268657684326172
8192,6,Arnoldi,0.01,2.1180682387985088e-16,0.002822542190551758
8192,6,Lanzcos,0.01,2.0192397354492088e-16,0.0019256591796875
8192,7,Scipy,0.01,0.0,0.0017268657684326172
8192,7,Arnoldi,0.01,2.5851163307957343e-16,0.0033394336700439454
8192,7,Lanzcos,0.01,2.4516589799914227e-16,0.0021038055419921875
8192,8,Scipy,0.01,0.0,0.0017268657684326172
8192,8,Arnoldi,0.01,3.5057297933775295e-16,0.00397803783416748
8192,8,Lanzcos,0.01,3.376544665918359e-16,0.0023673057556152345
8192,9,Scipy,0.01,0.0,0.0017268657684326172
8192,9,Arnoldi,0.01,1.6577731306407526e-16,0.004544281959533691
8192,9,Lanzcos,0.01,1.484430763046033e-16,0.0025896072387695313
8192,10,Scipy,0.01,0.0,0.0017268657684326172
8192,10,Arnoldi,0.01,1.8685556830307174e-16,0.0052781343460083004
8192,10,Lanzcos,0.01,1.688974027878075e-16,0.0028761625289916992
8192,11,Scipy,0.01,0.0,0.0017268657684326172
8192,11,Arnoldi,0.01,1.8685556830307174e-16,0.005941128730773926
8192,11,Lanzcos,0.01,1.688974027878075e-16,0.0029855966567993164
8192,12,Scipy,0.01,0.0,0.0017268657684326172
8192,12,Arnoldi,0.01,1.6577731306407526e-16,0.0068044900894165036
8192,12,Lanzcos,0.01,1.484430763046033e-16,0.003385448455810547
8192,13,Scipy,0.01,0.0,0.0017268657684326172
8192,13,Arnoldi,0.01,3.5057297933775295e-16,0.007500386238098145
8192,13,Lanzcos,0.01,3.376544665918359e-16,0.0036745786666870115
8192,14,Scipy,0.01,0.0,0.0017268657684326172
8192,14,Arnoldi,0.01,2.5851163307957343e-16,0.008356785774230957
8192,14,Lanzcos,0.01,3.376544665918359e-16,0.0040833473205566405
8192,15,Scipy,0.01,0.0,0.0017268657684326172
8192,15,Arnoldi,0.01,1.8685556830307174e-16,0.011593866348266601
8192,15,Lanzcos,0.01,1.688974027878075e-16,0.004680633544921875
8192,16,Scipy,0.01,0.0,0.0017268657684326172
8192,16,Arnoldi,0.01,1.8685556830307174e-16,0.010299611091613769
